"","id","entity","title","year_published","authors","theme","archive","topic","proxy","indicator","unit","type","spatial_scale","time_range","latitude","longitude","is_published","raw_data_available","DOI_paper","DOI_data","URL","Who"
"1","Amila_2","shallow lake, swamp","Characteristics of sedimentary organic matter and vascular plants in tropical brackish Bolgoda Lake, Sri Lanka: Implications for paleoecology and chemotaxonomy",2019,"Ratnayake et al","paleoecology","sediment core","Vegetation change","Biomarkers","taxon diversity","counts, percentage","Study_case; dataset","local; regional","7500bp",6.44,79.55,"yes","yes","https://doi.org/10.1016/j.rsma.2019.100726",NA,NA,"Amila Sandaruwan Ratnayake"
