"","id","entity","title","year_published","authors","theme","archive","topic","proxy","indicator","unit","type","spatial_scale","time_range","latitude","longitude","is_published","raw_data_available","DOI_paper","DOI_data","URL","Who"
"1","Amila_3","low-lying inter swale depressions","Sedimentological observations and geochemical characteristics of paleo-tsunami deposits along the east coast of Sri Lanka in the Indian Ocean",NA,"Ratnayake et al","paleclimate","sediment core","Paleo-tsunami","Organic content, sedimentology","sand layers","counts, percentage","Study_case; dataset","local; regional","7500bp",8.26,81.11,"no","yes",NA,NA,NA,"Amila Sandaruwan Ratnayake"
